Gene1,Gene2
MYOCD,C16orf89
MYOCD,C1QL4
MYOCD,C1QTNF4
MYOCD,C7orf25
MYOCD,CCDC17
MYOCD,CELF6
MYOCD,CFP
MYOCD,CIB1
MYOCD,CIB2
MYOCD,CLDN3
MYOCD,CORO6
MYOCD,CRABP2
MYOCD,CRH
MYOCD,CSRNP1
MYOCD,CSRP1
MYOCD,CYB5R2
MYOCD,CYP24A1
MYOCD,CYP26C1
MYOCD,DAW1
MYOCD,DEDD2
MYOCD,DENND2D
MYOCD,DHCR7
MYOCD,DHRS1
MYOCD,DHRS13
MYOCD,DNAJB1
MYOCD,DNAJC30
MYOCD,DNAJC5G
MYOCD,DOCK4
MYOCD,DTYMK
MYOCD,DYRK1B
MYOCD,E2F2
MYOCD,EOMES
MYOCD,EPB41L4A
MYOCD,EPHB6
MYOCD,EXTL3-AS1
MYOCD,FAM171A2
MYOCD,FAM86B2
MYOCD,FAM90A1
MYOCD,FAM9A
MYOCD,FBXO2
MYOCD,FBXO41
MYOCD,FEZF1
MYOCD,FGFR1
MYOCD,FHL3
MYOCD,FIZ1
MYOCD,FKBP5
MYOCD,FOXD1
MYOCD,FOXN3-AS1
MYOCD,FSTL4
MYOCD,FUCA1
MYOCD,GALNT3
MYOCD,GBGT1
MYOCD,GCLC
MYOCD,GDF9
MYOCD,GJA9
MYOCD,GSTM3
MYOCD,GTPBP6
MYOCD,HAS2
MYOCD,HDHD3
MYOCD,HEY1
MYOCD,HEY2
MYOCD,HJURP
MYOCD,HMGCS1
MYOCD,HNRNPH1
MYOCD,HNRNPL
MYOCD,HOTAIR
MYOCD,HOXB8
MYOCD,HSPA6
MYOCD,HYOU1
MYOCD,IGSF11
MYOCD,IGSF8
MYOCD,INPP4B
MYOCD,IQUB
MYOCD,IRF2BP1
MYOCD,ITGA7
MYOCD,JUN
MYOCD,KAZN
MYOCD,KCND1
MYOCD,KCNH2
MYOCD,KCNJ8
MYOCD,KIRREL3
MYOCD,KLHL35
MYOCD,KRT8
MYOCD,KRT81
MYOCD,LAMA1
MYOCD,LAMP5
MYOCD,LGI3
MYOCD,LHX6
MYOCD,LIPE
MYOCD,LOXL4
MYOCD,LRCH2
MYOCD,LTBP3
MYOCD,LYST
MYOCD,MAG
MYOCD,MCIDAS
MYOCD,MCL1
MYOCD,MED20
MYOCD,MGAT1
MYOCD,MLF2
MYOCD,MOAP1
MYOCD,MSMP
MYOCD,MST1L
MYOCD,MTCH1
MYOCD,MUC1
MYOCD,NAMPT
MYOCD,NBPF20
MYOCD,NCL
MYOCD,NDN
MYOCD,NIPSNAP3B
MYOCD,NKX3-1
MYOCD,NOD2
MYOCD,NODAL
MYOCD,NRIP2
MYOCD,NSUN5P2
MYOCD,NT5C
MYOCD,NTF4
MYOCD,NTN5
MYOCD,OGDHL
MYOCD,OSR1
MYOCD,P2RY1
MYOCD,P4HB
MYOCD,PARP12
MYOCD,PCDH1
MYOCD,PCDHA1
MYOCD,PDIA4
MYOCD,PDIA6
MYOCD,PHOSPHO1
MYOCD,PLCD1
MYOCD,PLEC
MYOCD,PLTP
MYOCD,POLR2J
MYOCD,PPP1R9B
MYOCD,PRDX1
MYOCD,PSG8
MYOCD,PTHLH
MYOCD,PTPRT
MYOCD,PYCR1
MYOCD,RAB34
MYOCD,RGS16
MYOCD,RHOC
MYOCD,RIMS4
MYOCD,ROBO1
MYOCD,ROBO3
MYOCD,ROPN1
MYOCD,RRAD
MYOCD,RRBP1
MYOCD,S100A10
MYOCD,SCAND1
MYOCD,SDC4
MYOCD,SEC61G
MYOCD,SEMA5B
MYOCD,SEMA6C
MYOCD,SERTAD3
MYOCD,SHOX2
MYOCD,SKIDA1
MYOCD,SLA
MYOCD,SLC16A14
MYOCD,SLC1A5
MYOCD,SLC22A11
MYOCD,SLC22A17
MYOCD,SLC25A5-AS1
MYOCD,SLC6A3
MYOCD,SOX17
MYOCD,SOX21
MYOCD,SP6
MYOCD,SPATA41
MYOCD,ST3GAL1
MYOCD,SUMO3
MYOCD,SURF4
MYOCD,SYBU
MYOCD,SYCP3
MYOCD,SYN1
MYOCD,SYPL2
MYOCD,SYT10
MYOCD,TBX4
MYOCD,TCEAL6
MYOCD,TFEB
MYOCD,THBD
MYOCD,TLE3
MYOCD,TMEM160
MYOCD,TNKS1BP1
MYOCD,TOMM20L
MYOCD,TP53I3
MYOCD,TPH1
MYOCD,TRAM1
MYOCD,TRIM29
MYOCD,TSPAN6
MYOCD,TSPYL5
MYOCD,TSSK6
MYOCD,TUBB4A
MYOCD,UBC
MYOCD,UBE2E1-AS1
MYOCD,UBXN1
MYOCD,UCN
MYOCD,VSX1
MYOCD,WIF1
MYOCD,WNT10B
MYOCD,ZFP57
MYOCD,ZNF232
MYOCD,ZNF513
MYOCD,ZNF579
MYOCD,ZNF768
MYOCD,ZNF792
MYOCD,ZNF799
MYOCD,ZSCAN18
NFE2L2,ABCC5-AS1
NFE2L2,AKR1B1
NFE2L2,ALDH3A1
NFE2L2,AMBP
NFE2L2,ARHGDIA
NFE2L2,CLDN3
NFE2L2,COL7A1
NFE2L2,DLGAP1-AS4
NFE2L2,ENO1
NFE2L2,FRMD3
NFE2L2,GCLC
NFE2L2,GPX2
NFE2L2,GSR
NFE2L2,HM13-AS1
NFE2L2,KCNH2
NFE2L2,KCNJ11
NFE2L2,MED20
NFE2L2,MIR22HG
NFE2L2,PDK4
NFE2L2,PLEC
NFE2L2,PRDX1
NFE2L2,PTGR1
NFE2L2,RNF113A
NFE2L2,SHF
NFE2L2,SLC1A5
NFE2L2,SLC7A11
NFE2L2,SPATA41
NFE2L2,SRSF2
NFE2L2,TM4SF1
NFE2L2,TMEM17
NFE2L2,TMEM240
NFE2L2,UBC
NFE2L2,ZNF219
NFE2L2,ZNRF3-AS1
NIPBL,AKR1B1
NIPBL,AURKAIP1
NIPBL,CSRP1
NIPBL,DLGAP1-AS4
NIPBL,GABARAP
NIPBL,GDF9
NIPBL,GTPBP6
NIPBL,GUCD1
NIPBL,HNRNPL
NIPBL,KIFC3
NIPBL,KRT8
NIPBL,LRRC59
NIPBL,LYNX1
NIPBL,MAN2C1
NIPBL,P4HB
NIPBL,POLR2I
NIPBL,S100A2
NIPBL,SNORD3D
NIPBL,SYVN1
NIPBL,TBRG4
NIPBL,TLE3
NIPBL,TSR3
NIPBL,ZNF219
NKX2-1,ABCG4
NKX2-1,ACHE
NKX2-1,ACSS1
NKX2-1,ACY3
NKX2-1,ADAMTSL4-AS1
NKX2-1,AGPAT1
NKX2-1,AHCY
NKX2-1,AHNAK
NKX2-1,AJUBA
NKX2-1,AKR1B1
NKX2-1,AKT1S1
NKX2-1,ALDH3A1
NKX2-1,AMBP
NKX2-1,ANKRD22
NKX2-1,AP1G2
NKX2-1,APBB3
NKX2-1,AQP2
NKX2-1,AQP3
NKX2-1,ARFIP2
NKX2-1,ARHGDIB
NKX2-1,ASB6
NKX2-1,ASIC4
NKX2-1,ASPM
NKX2-1,ATP6V1G2
NKX2-1,AURKB
NKX2-1,B9D2
NKX2-1,BATF
NKX2-1,BMS1P17
NKX2-1,C11orf16
NKX2-1,C1QTNF1-AS1
NKX2-1,C1R
NKX2-1,C7orf25
NKX2-1,CA12
NKX2-1,CAPN8
NKX2-1,CASP9
NKX2-1,CCNO
NKX2-1,CCT3
NKX2-1,CENPE
NKX2-1,CHIA
NKX2-1,CHRNA9
NKX2-1,CIB2
NKX2-1,CIDEB
NKX2-1,CITED2
NKX2-1,CITED4
NKX2-1,CLDN3
NKX2-1,CLPTM1L
NKX2-1,CLU
NKX2-1,COL11A1
NKX2-1,COL17A1
NKX2-1,CPS1
NKX2-1,CRABP2
NKX2-1,CSRNP1
NKX2-1,CSRP1
NKX2-1,CST2
NKX2-1,CST3
NKX2-1,CSTL1
NKX2-1,CTSB
NKX2-1,CYP24A1
NKX2-1,CYP26B1
NKX2-1,DAD1
NKX2-1,DAW1
NKX2-1,DCTPP1
NKX2-1,DDT
NKX2-1,DEDD2
NKX2-1,DGAT1
NKX2-1,DHRS1
NKX2-1,DHRS2
NKX2-1,DHX58
NKX2-1,DMKN
NKX2-1,DMPK
NKX2-1,DNAAF3
NKX2-1,DNAJB1
NKX2-1,DNAJC19
NKX2-1,DNAJC30
NKX2-1,DNAJC5G
NKX2-1,DPP7
NKX2-1,DVL1
NKX2-1,DYRK1B
NKX2-1,E2F1
NKX2-1,EIF6
NKX2-1,ENO1
NKX2-1,EPB41L4A
NKX2-1,EPGN
NKX2-1,EPHB6
NKX2-1,ETV3L
NKX2-1,EZR
NKX2-1,FAM161B
NKX2-1,FAM222A-AS1
NKX2-1,FDXACB1
NKX2-1,FGFBP3
NKX2-1,FGFR1
NKX2-1,FIZ1
NKX2-1,FKBP5
NKX2-1,FOXD1
NKX2-1,FOXJ1
NKX2-1,FOXN3-AS1
NKX2-1,FZD5
NKX2-1,G6PD
NKX2-1,GALK1
NKX2-1,GALNT18
NKX2-1,GBGT1
NKX2-1,GDF9
NKX2-1,GGTLC3
NKX2-1,GNG13
NKX2-1,GPATCH3
NKX2-1,GPC6-AS2
NKX2-1,GSG1
NKX2-1,GSN-AS1
NKX2-1,GSR
NKX2-1,GTPBP6
NKX2-1,GUCA1B
NKX2-1,GUCD1
NKX2-1,HAS2
NKX2-1,HES7
NKX2-1,HEY1
NKX2-1,HIF1A-AS1
NKX2-1,HINT2
NKX2-1,HM13-AS1
NKX2-1,HMGCS1
NKX2-1,HNRNPH1
NKX2-1,HNRNPL
NKX2-1,HOXA5
NKX2-1,HPX
NKX2-1,HSD11B1
NKX2-1,HSPA1L
NKX2-1,HTR1D
NKX2-1,IFI27L2
NKX2-1,IGDCC4
NKX2-1,IGSF11
NKX2-1,IL7
NKX2-1,IMPDH1
NKX2-1,IRF2BP1
NKX2-1,IRF7
NKX2-1,ISOC2
NKX2-1,JUN
NKX2-1,KAZN
NKX2-1,KCND1
NKX2-1,KCNG4
NKX2-1,KCNH2
NKX2-1,KIAA0930
NKX2-1,KIFC3
NKX2-1,KLF9
NKX2-1,KRT16
NKX2-1,KRT20
NKX2-1,KRT8
NKX2-1,KTI12
NKX2-1,LAMA5
NKX2-1,LAMP5
NKX2-1,LAPTM4A
NKX2-1,LDHB
NKX2-1,LENG9
NKX2-1,LGALS3BP
NKX2-1,LHX6
NKX2-1,LIMD2
NKX2-1,LINC00111
NKX2-1,LIPE
NKX2-1,LMTK3
NKX2-1,LONP1
NKX2-1,LSM10
NKX2-1,LTBP3
NKX2-1,LY6D
NKX2-1,LYST
NKX2-1,MAML2
NKX2-1,MBOAT4
NKX2-1,MCAT
NKX2-1,MCRS1
NKX2-1,METTL18
NKX2-1,MFGE8
NKX2-1,MGAT1
NKX2-1,MICAL1
NKX2-1,MIR22HG
NKX2-1,MLF2
NKX2-1,MOCS1
NKX2-1,MRPL28
NKX2-1,MRPS15
NKX2-1,MSRB1
NKX2-1,MST1L
NKX2-1,MST1R
NKX2-1,MTMR11
NKX2-1,MUC1
NKX2-1,MYH4
NKX2-1,MYO1G
NKX2-1,NAPSA
NKX2-1,NCOR2
NKX2-1,NDST2
NKX2-1,NEFL
NKX2-1,NME9
NKX2-1,NOL6
NKX2-1,NQO1
NKX2-1,NR1D1
NKX2-1,NR2F6
NKX2-1,NT5C
NKX2-1,NTRK3
NKX2-1,NUDT8
NKX2-1,OSBPL7
NKX2-1,OSCAR
NKX2-1,OSR1
NKX2-1,P4HB
NKX2-1,PAN2
NKX2-1,PARD6G
NKX2-1,PARP10
NKX2-1,PARP12
NKX2-1,PARS2
NKX2-1,PCGF1
NKX2-1,PCSK4
NKX2-1,PDE6G
NKX2-1,PDIA4
NKX2-1,PGM5P2
NKX2-1,PHOSPHO1
NKX2-1,PIK3IP1
NKX2-1,PLAG1
NKX2-1,PLEC
NKX2-1,PLXNB2
NKX2-1,POLM
NKX2-1,POLR2I
NKX2-1,POLR2J
NKX2-1,POLRMT
NKX2-1,POP5
NKX2-1,PPP1R3C
NKX2-1,PPP1R9B
NKX2-1,PRDX1
NKX2-1,PSG8
NKX2-1,PSMC3IP
NKX2-1,PSMG4
NKX2-1,PTGR1
NKX2-1,PTHLH
NKX2-1,PTK6
NKX2-1,PTRHD1
NKX2-1,PXMP4
NKX2-1,R3HDM4
NKX2-1,RAB17
NKX2-1,RAB34
NKX2-1,RABAC1
NKX2-1,RBFOX3
NKX2-1,REEP4
NKX2-1,RHOV
NKX2-1,RHOXF1
NKX2-1,RILP
NKX2-1,RIN1
NKX2-1,RLN2
NKX2-1,RND2
NKX2-1,RNF183
NKX2-1,ROBO1
NKX2-1,ROBO3
NKX2-1,RORC
NKX2-1,RPL22
NKX2-1,RPL8
NKX2-1,RPP25L
NKX2-1,RRBP1
NKX2-1,RTN2
NKX2-1,S100A10
NKX2-1,S100A2
NKX2-1,S100A4
NKX2-1,S100A5
NKX2-1,SAYSD1
NKX2-1,SCARF1
NKX2-1,SCO2
NKX2-1,SCT
NKX2-1,SDC3
NKX2-1,SEC61G
NKX2-1,SEMA5B
NKX2-1,SERP2
NKX2-1,SERTAD1
NKX2-1,SERTAD3
NKX2-1,SF3B5
NKX2-1,SFTPB
NKX2-1,SHF
NKX2-1,SHOX2
NKX2-1,SLA2
NKX2-1,SLC16A14
NKX2-1,SLC1A5
NKX2-1,SLC22A11
NKX2-1,SLC25A6
NKX2-1,SLC26A6
NKX2-1,SLC35A2
NKX2-1,SLC35G3
NKX2-1,SLC38A10
NKX2-1,SLC39A1
NKX2-1,SLC45A4
NKX2-1,SLC47A2
NKX2-1,SLFNL1
NKX2-1,SLIT3
NKX2-1,SMCO3
NKX2-1,SMCR2
NKX2-1,SNORD3D
NKX2-1,SOX21
NKX2-1,SP7
NKX2-1,SPATA41
NKX2-1,SPSB2
NKX2-1,SRI
NKX2-1,ST6GALNAC6
NKX2-1,ST7-AS2
NKX2-1,STC2
NKX2-1,STRA6
NKX2-1,STX1B
NKX2-1,SYBU
NKX2-1,SYVN1
NKX2-1,TAB3-AS1
NKX2-1,TAC4
NKX2-1,TAF10
NKX2-1,TAF6
NKX2-1,TBRG4
NKX2-1,TBX6
NKX2-1,TERC
NKX2-1,TFPI2
NKX2-1,TJP3
NKX2-1,TLE3
NKX2-1,TM4SF1
NKX2-1,TMC6
NKX2-1,TMEM160
NKX2-1,TMEM17
NKX2-1,TMEM186
NKX2-1,TMEM207
NKX2-1,TMEM221
NKX2-1,TNFRSF1A
NKX2-1,TNK2
NKX2-1,TNKS1BP1
NKX2-1,TOP2A
NKX2-1,TP53I3
NKX2-1,TRABD2A
NKX2-1,TRIM29
NKX2-1,TRIM47
NKX2-1,TRPV1
NKX2-1,TUBA1B
NKX2-1,TUBB2A
NKX2-1,TUBB4A
NKX2-1,TUFM
NKX2-1,U2AF1L4
NKX2-1,UBC
NKX2-1,UBXN1
NKX2-1,UBXN11
NKX2-1,VSIG10L
NKX2-1,VSX1
NKX2-1,XBP1
NKX2-1,XIST
NKX2-1,XKRX
NKX2-1,ZBTB17
NKX2-1,ZBTB3
NKX2-1,ZIK1
NKX2-1,ZNF219
NKX2-1,ZNF296
NKX2-1,ZNF385A
NKX2-1,ZNF436
NKX2-1,ZNF671
NKX2-1,ZNF688
NKX2-1,ZNF768
NKX2-1,ZNF814
NKX2-1,ZNRF3-AS1
NKX2-1,ZWINT
NME2,AGR2
NME2,AKR1B1
NME2,AMOT
NME2,ANKRD20A8P
NME2,ANKRD22
NME2,ARHGDIB
NME2,BAIAP2L2
NME2,BEST4
NME2,BMF
NME2,C10orf62
NME2,C1QL4
NME2,C1orf74
NME2,C3
NME2,C3orf22
NME2,CA12
NME2,CCDC102A
NME2,CDKN1C
NME2,CHRNA9
NME2,CIB2
NME2,CLEC4G
NME2,COL5A2
NME2,CXCL11
NME2,CYP26B1
NME2,DENND2D
NME2,DIO3OS
NME2,DNAJB1
NME2,DOCK4
NME2,EMP2
NME2,ETNK2
NME2,FAM180B
NME2,FAM186B
NME2,FCGBP
NME2,FCHSD1
NME2,FGR
NME2,FKBP5
NME2,G6PD
NME2,GALNT3
NME2,GBGT1
NME2,GBP3
NME2,GCLC
NME2,GJB5
NME2,GPR171
NME2,GSR
NME2,GTPBP6
NME2,GUCY2EP
NME2,HAS2
NME2,HCRTR1
NME2,HOTAIR
NME2,HOXB13
NME2,IGSF8
NME2,IL21R-AS1
NME2,INPP4B
NME2,INTS5
NME2,KAZN
NME2,KCNG2
NME2,KCNH2
NME2,KIAA0930
NME2,KIRREL3
NME2,KRT20
NME2,KRT8
NME2,LENG9
NME2,LHX6
NME2,LINC00390
NME2,LINC00954
NME2,LRFN1
NME2,LTA
NME2,LYST
NME2,MBNL1-AS1
NME2,MCOLN3
NME2,MFGE8
NME2,MGAT1
NME2,MIR3137
NME2,MKRN9P
NME2,MSS51
NME2,MYBPHL
NME2,NAPSA
NME2,NAV2-AS2
NME2,NBPF20
NME2,NKX3-1
NME2,NODAL
NME2,NR2F6
NME2,NRIP2
NME2,NRN1
NME2,OGDHL
NME2,OR4M2
NME2,OSR1
NME2,OTOR
NME2,PDZK1IP1
NME2,PGM5P2
NME2,PI15
NME2,PLCZ1
NME2,PLEC
NME2,PLXNB1
NME2,PLXNB2
NME2,POPDC2
NME2,POTEM
NME2,PRRT4
NME2,PSG8
NME2,PTHLH
NME2,PTK6
NME2,RBFOX3
NME2,RBP5
NME2,RGS16
NME2,RHOC
NME2,RHOV
NME2,RIMS4
NME2,RLN2
NME2,ROBO3
NME2,RORC
NME2,RTN2
NME2,SCRG1
NME2,SCRT2
NME2,SDC3
NME2,SELPLG
NME2,SEMA5B
NME2,SERPINB13
NME2,SFTPB
NME2,SHOX2
NME2,SLC16A14
NME2,SLC25A5-AS1
NME2,SLC6A3
NME2,SLC7A5
NME2,SMCP
NME2,SMTNL1
NME2,SOX7
NME2,SP7
NME2,SPEF1
NME2,SRI
NME2,ST6GALNAC1
NME2,ST7-AS2
NME2,STAP1
NME2,STRA6
NME2,STX10
NME2,SV2A
NME2,SYBU
NME2,SYPL2
NME2,TAC4
NME2,TAP1
NME2,TBR1
NME2,TLE3
NME2,TMEM120A
NME2,TMEM47
NME2,TMEM72
NME2,TMEM86B
NME2,TNFRSF1A
NME2,TNK2
NME2,TOB2P1
NME2,TRAT1
NME2,TRPV1
NME2,TSPYL5
NME2,TUBB2A
NME2,TUBB4A
NME2,UBXN1
NME2,VGF
NME2,WNT10B
NME2,WNT16
NME2,WT1
NME2,ZNF232
NME2,ZNF385A
NME2,ZWINT
NME2,ZXDA
NPAS2,ANAPC13
NPAS2,APBB3
NPAS2,ARHGDIA
NPAS2,DBP
NPAS2,DNLZ
NPAS2,DPP7
NPAS2,GTPBP6
NPAS2,LDHB
NPAS2,LONP1
NPAS2,NCL
NPAS2,NR1D1
NPAS2,PLD6
NPAS2,PRAF2
NPAS2,SUMO3
NPAS2,TLE3
NPAS2,TMEM185B
NR2E3,ACTG1
NR2E3,ALDH3A1
NR2E3,DNLZ
NR2E3,DYRK1B
NR2E3,EZR
NR2E3,LENG9
NR2E3,MCRS1
NR2E3,MIR24-2
NR2E3,MLF2
NR2E3,OPLAH
NR2E3,P4HB
NR2E3,PIGH
NR2E3,RPS16
NR2E3,STK25
NR3C1,A1CF
NR3C1,ABCG4
NR3C1,ABHD11
NR3C1,ABHD17A
NR3C1,ACAA2
NR3C1,ACAP3
NR3C1,ACHE
NR3C1,ACOT6
NR3C1,ACSS1
NR3C1,ACTB
NR3C1,ACTG1
NR3C1,ACTR1B
NR3C1,ACY3
NR3C1,ADH6
NR3C1,ADRA2A
NR3C1,AGPAT1
NR3C1,AGR2
NR3C1,AGR3
NR3C1,AHCY
NR3C1,AHNAK
NR3C1,AIRN
NR3C1,AJUBA
NR3C1,AKR1B1
NR3C1,AKT1S1
NR3C1,ALDH3A1
NR3C1,AMBP
NR3C1,ANGPTL1
NR3C1,ANKRD22
NR3C1,ANPEP
NR3C1,AP1G2
NR3C1,APBB1
NR3C1,APBB3
NR3C1,AQP3
NR3C1,ARFIP2
NR3C1,ARHGAP31-AS1
NR3C1,ARHGAP4
NR3C1,ARHGDIA
NR3C1,ARHGDIB
NR3C1,ARX
NR3C1,ASB6
NR3C1,ASCL3
NR3C1,ASIC4
NR3C1,ASPM
NR3C1,ATP13A1
NR3C1,ATP13A2
NR3C1,AURKAIP1
NR3C1,B9D2
NR3C1,BAIAP2L2
NR3C1,BATF
NR3C1,BCAP31
NR3C1,BCL2L15
NR3C1,BEGAIN
NR3C1,BEST4
NR3C1,BMF
NR3C1,BMS1P17
NR3C1,BMS1P4
NR3C1,BOLL
NR3C1,BOP1
NR3C1,BRMS1
NR3C1,C12orf71
NR3C1,C1QBP
NR3C1,C1QTNF1-AS1
NR3C1,C1R
NR3C1,C1orf216
NR3C1,C20orf96
NR3C1,C3
NR3C1,C6orf62
NR3C1,C7orf25
NR3C1,CA12
NR3C1,CALCOCO1
NR3C1,CAPN8
NR3C1,CASP9
NR3C1,CCDC102A
NR3C1,CCK
NR3C1,CCNO
NR3C1,CCT3
NR3C1,CD2BP2
NR3C1,CDH16
NR3C1,CDHR4
NR3C1,CDK20
NR3C1,CELF6
NR3C1,CFL1
NR3C1,CHCHD2
NR3C1,CHKA
NR3C1,CHPF
NR3C1,CHRNA9
NR3C1,CIB1
NR3C1,CIB2
NR3C1,CITED2
NR3C1,CLDN7
NR3C1,CLU
NR3C1,CLUH
NR3C1,CNFN
NR3C1,COL5A2
NR3C1,COL7A1
NR3C1,COLCA1
NR3C1,CORO6
NR3C1,COX7A2
NR3C1,CPS1
NR3C1,CSRNP1
NR3C1,CSRP1
NR3C1,CST2
NR3C1,CST3
NR3C1,CTRL
NR3C1,CTSB
NR3C1,CTSD
NR3C1,CYBA
NR3C1,CYP24A1
NR3C1,CYP26B1
NR3C1,CYP26C1
NR3C1,DAD1
NR3C1,DAW1
NR3C1,DBP
NR3C1,DEDD2
NR3C1,DEFB124
NR3C1,DERL3
NR3C1,DGAT1
NR3C1,DHCR24
NR3C1,DHCR7
NR3C1,DHRS1
NR3C1,DHRS13
NR3C1,DLGAP1-AS4
NR3C1,DMKN
NR3C1,DMPK
NR3C1,DNAAF3
NR3C1,DNAJB1
NR3C1,DNAJC19
NR3C1,DNLZ
NR3C1,DNM1P35
NR3C1,DOCK4
NR3C1,DPAGT1
NR3C1,DPM2
NR3C1,DPP7
NR3C1,DTYMK
NR3C1,DUS1L
NR3C1,DVL1
NR3C1,DYRK1B
NR3C1,E2F1
NR3C1,E2F2
NR3C1,EFEMP1
NR3C1,EFEMP2
NR3C1,EGFR-AS1
NR3C1,EMP2
NR3C1,ENO1
NR3C1,ENTPD2
NR3C1,EOMES
NR3C1,EPB41L4A
NR3C1,EPHB6
NR3C1,ERH
NR3C1,ETNK2
NR3C1,EXTL3-AS1
NR3C1,EZR
NR3C1,F12
NR3C1,FAM151A
NR3C1,FAM171A2
NR3C1,FAM218A
NR3C1,FASN
NR3C1,FAU
NR3C1,FBXL14
NR3C1,FBXO2
NR3C1,FBXW5
NR3C1,FCGBP
NR3C1,FCHSD1
NR3C1,FDXACB1
NR3C1,FGFBP3
NR3C1,FGFR1
NR3C1,FIZ1
NR3C1,FKBP5
NR3C1,FLNA
NR3C1,FLNB-AS1
NR3C1,FN1
NR3C1,FOXN3-AS1
NR3C1,FRMD3
NR3C1,FZD5
NR3C1,G6PD
NR3C1,GABARAP
NR3C1,GADD45GIP1
NR3C1,GAL3ST1
NR3C1,GALK1
NR3C1,GALNT18
NR3C1,GAMT
NR3C1,GATA6-AS1
NR3C1,GBGT1
NR3C1,GCLC
NR3C1,GDF9
NR3C1,GGTLC3
NR3C1,GLT8D1
NR3C1,GP6
NR3C1,GPATCH3
NR3C1,GPC6-AS2
NR3C1,GPX2
NR3C1,GSG1
NR3C1,GSK3A
NR3C1,GSN-AS1
NR3C1,GSR
NR3C1,GTPBP6
NR3C1,GUCA1B
NR3C1,GUCD1
NR3C1,HAS2
NR3C1,HAUS7
NR3C1,HDHD3
NR3C1,HES5
NR3C1,HES7
NR3C1,HEY2
NR3C1,HIF1A-AS1
NR3C1,HINT2
NR3C1,HJURP
NR3C1,HLA-DMA
NR3C1,HLA-DOB
NR3C1,HM13-AS1
NR3C1,HMGCS1
NR3C1,HNRNPA0
NR3C1,HNRNPH1
NR3C1,HNRNPL
NR3C1,HOXA5
NR3C1,HR
NR3C1,HSD11B1
NR3C1,HSD17B14
NR3C1,HSPA13
NR3C1,HSPA6
NR3C1,HTR2B
NR3C1,IGFBP3
NR3C1,IGSF11
NR3C1,IGSF8
NR3C1,IMPDH1
NR3C1,INPP4B
NR3C1,INPP5E
NR3C1,INTS5
NR3C1,IRF2BP1
NR3C1,ITGA7
NR3C1,JUN
NR3C1,KBTBD4
NR3C1,KCNG4
NR3C1,KCNH2
NR3C1,KEL
NR3C1,KIAA0930
NR3C1,KIFC3
NR3C1,KLF9
NR3C1,KLHL35
NR3C1,KRT19
NR3C1,KRT8
NR3C1,KRT81
NR3C1,KRTDAP
NR3C1,KTI12
NR3C1,LAD1
NR3C1,LAGE3
NR3C1,LAMA5
NR3C1,LAMB2
NR3C1,LAMTOR5
NR3C1,LAPTM4A
NR3C1,LDHB
NR3C1,LEFTY1
NR3C1,LENG9
NR3C1,LGI3
NR3C1,LINC00111
NR3C1,LINC00598
NR3C1,LINC00677
NR3C1,LINC00705
NR3C1,LINC00838
NR3C1,LMTK3
NR3C1,LNX1-AS2
NR3C1,LONP1
NR3C1,LOXL3
NR3C1,LOXL4
NR3C1,LRFN1
NR3C1,LRRC24
NR3C1,LRRC59
NR3C1,LRRC70
NR3C1,LSM10
NR3C1,LSS
NR3C1,LTBP3
NR3C1,LYNX1
NR3C1,LYPD4
NR3C1,MAD2L2
NR3C1,MAGEF1
NR3C1,MAN2C1
NR3C1,MAP2K4P1
NR3C1,MAPK12
NR3C1,MAT1A
NR3C1,MBNL1-AS1
NR3C1,MBOAT4
NR3C1,MCAT
NR3C1,MCIDAS
NR3C1,MCL1
NR3C1,MCRS1
NR3C1,MED20
NR3C1,METTL18
NR3C1,MFGE8
NR3C1,MGAT1
NR3C1,MGAT4B
NR3C1,MICAL1
NR3C1,MICALL2
NR3C1,MIR22HG
NR3C1,MIR24-2
NR3C1,MIR3175
NR3C1,MIR3193
NR3C1,MLF2
NR3C1,MMP19
NR3C1,MOAP1
NR3C1,MRPL16
NR3C1,MRPS15
NR3C1,MST1L
NR3C1,MST1R
NR3C1,MTMR11
NR3C1,MUC1
NR3C1,MUL1
NR3C1,MYL2
NR3C1,MYO1A
NR3C1,MYO1G
NR3C1,MZF1
NR3C1,NAMPT
NR3C1,NAT9
NR3C1,NCL
NR3C1,NCOR2
NR3C1,NDUFA4L2
NR3C1,NDUFC2
NR3C1,NEFL
NR3C1,NELFE
NR3C1,NHLRC1
NR3C1,NKPD1
NR3C1,NKX3-1
NR3C1,NME9
NR3C1,NOL6
NR3C1,NOTCH3
NR3C1,NOTUM
NR3C1,NPTX1
NR3C1,NQO1
NR3C1,NR1D1
NR3C1,NR2F6
NR3C1,NRARP
NR3C1,NSMF
NR3C1,NSUN5P2
NR3C1,NSUN6
NR3C1,NT5C
NR3C1,NTN5
NR3C1,NTRK3
NR3C1,NTSR2
NR3C1,NUDT18
NR3C1,NUDT8
NR3C1,NUPR1
NR3C1,OGDHL
NR3C1,OPLAH
NR3C1,ORMDL3
NR3C1,OSBPL7
NR3C1,OSCAR
NR3C1,OXLD1
NR3C1,P4HB
NR3C1,PAQR6
NR3C1,PAQR9
NR3C1,PARS2
NR3C1,PASD1
NR3C1,PCBP4
NR3C1,PCDH1
NR3C1,PCDH9
NR3C1,PDE6A
NR3C1,PDE6G
NR3C1,PDIA4
NR3C1,PDIA6
NR3C1,PDK4
